application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date
APP_006342,CLI_01891,BR_001,10709.1,Approved,None,2026-04-20
APP_006343,CLI_03568,BR_009,41815.11,Approved,None,2026-05-13
APP_006344,CLI_01679,BR_021,36333.29,Approved,None,2026-07-31
APP_006345,CLI_02148,BR_007,40491.85,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-25
APP_006346,CLI_00918,BR_043,49497.54,Approved,None,2026-05-09
APP_006347,CLI_02267,BR_015,43357.15,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-15
APP_006348,CLI_02525,BR_024,26502.7,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-29
APP_006349,CLI_01807,BR_005,16227.64,Denied,Score - Forgotten Micro-Debt,2026-07-09
APP_006350,CLI_04052,BR_038,28914.15,Approved,None,2026-05-11
APP_006351,CLI_00560,BR_029,32290.74,Approved,None,2026-08-18
APP_006352,CLI_00629,BR_046,17430.29,Denied,Score - Forgotten Micro-Debt,2026-06-29
APP_006353,CLI_03067,BR_046,38775.91,Approved,None,2026-03-07
APP_006354,CLI_01912,BR_011,5544.94,Approved,None,2026-03-10
APP_006355,CLI_03763,BR_004,39190.25,Denied,Document Error - Expired or Illegible ID,2026-07-09
APP_006356,CLI_03552,BR_010,2567.93,Approved,None,2026-08-13
APP_006357,CLI_01809,BR_034,25400.34,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-18
APP_006358,CLI_02387,BR_004,43210.39,Denied,Score - Forgotten Micro-Debt,2026-04-28
APP_006359,CLI_01896,BR_010,5238.27,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-03
APP_006360,CLI_03931,BR_033,26369.21,Approved,None,2026-03-24
APP_006361,CLI_01007,BR_046,8810.18,Approved,None,2026-07-31
APP_006362,CLI_00049,BR_018,44845.97,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-27
APP_006363,CLI_01851,BR_012,41784.93,Approved,None,2026-04-02
APP_006364,CLI_01930,BR_023,46761.94,Denied,Score - Forgotten Micro-Debt,2026-03-14
APP_006365,CLI_02133,BR_044,43874.13,Denied,Document Error - Expired or Illegible ID,2026-07-17
APP_006366,CLI_01526,BR_025,37091.11,Denied,Income - Missing Tax Return,2026-03-10
APP_006367,CLI_00329,BR_037,10059.57,Approved,None,2026-08-18
APP_006368,CLI_02658,BR_004,15822.63,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-12
APP_006369,CLI_04530,BR_013,25345.9,Approved,None,2026-03-05
APP_006370,CLI_00588,BR_018,29855.94,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-06
APP_006371,CLI_03206,BR_029,39326.99,Approved,None,2026-07-13
APP_006372,CLI_01599,BR_044,12121.02,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-28
APP_006373,CLI_03852,BR_030,7285.59,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-16
APP_006374,CLI_02473,BR_048,24647.9,Approved,None,2026-06-29
APP_006375,CLI_02818,BR_038,8734.23,Approved,None,2026-08-09
APP_006376,CLI_04608,BR_028,34993.1,Approved,None,2026-04-29
APP_006377,CLI_01409,BR_007,29205.91,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-09
APP_006378,CLI_01012,BR_024,37314.28,Denied,Score - Forgotten Micro-Debt,2026-06-23
APP_006379,CLI_04660,BR_041,4108.39,Approved,None,2026-06-20
APP_006380,CLI_04399,BR_010,48270.18,Denied,Document Error - Expired or Illegible ID,2026-06-01
APP_006381,CLI_04045,BR_037,1000.27,Approved,None,2026-06-19
APP_006382,CLI_01330,BR_027,16946.68,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-31
APP_006383,CLI_02605,BR_021,34302.1,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-19
APP_006384,CLI_02024,BR_036,3211.96,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-17
APP_006385,CLI_04508,BR_043,5084.13,Denied,Document Error - Expired or Illegible ID,2026-04-13
APP_006386,CLI_03186,BR_029,4757.39,Approved,None,2026-05-05
APP_006387,CLI_04604,BR_007,29493.98,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-23
APP_006388,CLI_04152,BR_013,44900.34,Approved,None,2026-08-28
APP_006389,CLI_02594,BR_045,28216.41,Approved,None,2026-04-25
APP_006390,CLI_03342,BR_023,30575.0,Approved,None,2026-08-26
APP_006391,CLI_00196,BR_050,17954.08,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-08
APP_006392,CLI_01791,BR_025,1918.32,Approved,None,2026-06-27
APP_006393,CLI_01107,BR_041,2059.12,Approved,None,2026-05-06
APP_006394,CLI_02790,BR_045,44527.19,Approved,None,2026-04-08
APP_006395,CLI_02185,BR_013,6026.05,Approved,None,2026-08-03
APP_006396,CLI_00539,BR_037,49989.68,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-10
APP_006397,CLI_04785,BR_030,9056.71,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-24
APP_006398,CLI_00719,BR_026,34057.09,Approved,None,2026-04-23
APP_006399,CLI_03996,BR_012,47498.82,Approved,None,2026-04-06
APP_006400,CLI_00306,BR_001,18752.17,Approved,None,2026-04-22
APP_006401,CLI_00388,BR_018,36987.23,Denied,Score - Disabled Positive Credit Registry,2026-06-11
APP_006402,CLI_00725,BR_021,18191.98,Approved,None,2026-04-18
APP_006403,CLI_02597,BR_024,15942.11,Approved,None,2026-05-19
APP_006404,CLI_02436,BR_017,10888.4,Approved,None,2026-06-07
APP_006405,CLI_02341,BR_042,41225.81,Denied,Document Error - Expired or Illegible ID,2026-06-10
APP_006406,CLI_00179,BR_009,13611.97,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-29
APP_006407,CLI_01904,BR_040,14874.75,Approved,None,2026-06-20
APP_006408,CLI_01705,BR_028,49949.52,Approved,None,2026-05-25
APP_006409,CLI_03384,BR_015,17038.21,Approved,None,2026-08-06
APP_006410,CLI_04176,BR_013,21715.95,Denied,Income - Missing Tax Return,2026-07-29
APP_006411,CLI_04543,BR_028,49512.72,Approved,None,2026-06-22
APP_006412,CLI_04862,BR_017,19095.72,Approved,None,2026-05-30
APP_006413,CLI_04666,BR_009,18941.45,Approved,None,2026-03-08
APP_006414,CLI_00096,BR_021,41558.01,Approved,None,2026-06-04
APP_006415,CLI_01284,BR_030,16284.59,Denied,Score - Disabled Positive Credit Registry,2026-03-08
APP_006416,CLI_00248,BR_011,12455.52,Approved,None,2026-08-05
APP_006417,CLI_00982,BR_030,21737.3,Denied,Score - Disabled Positive Credit Registry,2026-07-30
APP_006418,CLI_04364,BR_036,35331.4,Approved,None,2026-06-21
APP_006419,CLI_01566,BR_025,3118.91,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-14
APP_006420,CLI_02142,BR_007,19321.89,Approved,None,2026-06-30
APP_006421,CLI_00736,BR_020,17966.0,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-25
APP_006422,CLI_03388,BR_035,12996.1,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-13
APP_006423,CLI_02660,BR_010,33060.08,Denied,Document Error - Expired or Illegible ID,2026-03-07
APP_006424,CLI_00449,BR_035,15209.51,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-10
APP_006425,CLI_01836,BR_001,30729.85,Denied,Income - Missing Tax Return,2026-06-03
APP_006426,CLI_04716,BR_014,25712.51,Approved,None,2026-06-26
APP_006427,CLI_00614,BR_045,11642.3,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-17
APP_006428,CLI_01434,BR_005,14061.74,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-22
APP_006429,CLI_00877,BR_040,9359.4,Approved,None,2026-06-22
APP_006430,CLI_02576,BR_044,3774.83,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-14
APP_006431,CLI_01134,BR_038,31340.23,Denied,Restriction - Historical Default on Central Bank SCR,2026-04-22
APP_006432,CLI_04871,BR_034,33966.65,Approved,None,2026-07-26
APP_006433,CLI_00672,BR_024,9134.0,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-04
APP_006434,CLI_01631,BR_004,31154.23,Approved,None,2026-04-17
APP_006435,CLI_03319,BR_027,49122.15,Denied,Score - Disabled Positive Credit Registry,2026-07-28
APP_006436,CLI_00361,BR_005,4645.7,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-12
APP_006437,CLI_02393,BR_043,25028.17,Approved,None,2026-04-01
APP_006438,CLI_03902,BR_013,36918.87,Approved,None,2026-08-23
APP_006439,CLI_00798,BR_040,3254.45,Approved,None,2026-07-11
APP_006440,CLI_01784,BR_021,39135.4,Approved,None,2026-04-09
APP_006441,CLI_00067,BR_037,48996.05,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-23
APP_006442,CLI_03035,BR_032,5335.91,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-09
APP_006443,CLI_02091,BR_038,41289.27,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-21
APP_006444,CLI_02277,BR_031,19550.5,Denied,Income - Missing Tax Return,2026-04-30
APP_006445,CLI_03516,BR_032,8061.69,Denied,Income - Missing Tax Return,2026-03-10
APP_006446,CLI_00234,BR_015,25166.47,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-15
APP_006447,CLI_01223,BR_048,4504.42,Denied,Document Error - Expired or Illegible ID,2026-04-07
APP_006448,CLI_02545,BR_030,26582.97,Denied,Score - Disabled Positive Credit Registry,2026-06-27
APP_006449,CLI_01056,BR_043,1948.48,Approved,None,2026-07-18
APP_006450,CLI_04555,BR_007,36701.96,Approved,None,2026-06-22
APP_006451,CLI_03348,BR_038,24910.51,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-18
APP_006452,CLI_01170,BR_031,23488.04,Approved,None,2026-07-30
APP_006453,CLI_04102,BR_044,10613.38,Denied,Income - Missing Tax Return,2026-05-06
APP_006454,CLI_00494,BR_026,18701.89,Approved,None,2026-06-13
APP_006455,CLI_03180,BR_036,9911.6,Approved,None,2026-03-14
APP_006456,CLI_03844,BR_046,37034.11,Approved,None,2026-06-05
APP_006457,CLI_01364,BR_043,10752.24,Approved,None,2026-05-30
APP_006458,CLI_03399,BR_026,31220.91,Approved,None,2026-03-31
APP_006459,CLI_01057,BR_044,14700.77,Approved,None,2026-07-18
APP_006460,CLI_00143,BR_002,33192.13,Approved,None,2026-07-28
APP_006461,CLI_03316,BR_043,27482.29,Approved,None,2026-06-12
APP_006462,CLI_04832,BR_045,21748.49,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-22
APP_006463,CLI_02774,BR_043,33977.04,Denied,Score - Disabled Positive Credit Registry,2026-08-22
APP_006464,CLI_01885,BR_009,21370.38,Denied,Document Error - Expired or Illegible ID,2026-07-22
APP_006465,CLI_02265,BR_048,41247.16,Approved,None,2026-05-10
APP_006466,CLI_01925,BR_005,36750.32,Approved,None,2026-04-28
APP_006467,CLI_04046,BR_027,27491.31,Approved,None,2026-08-15
APP_006468,CLI_02482,BR_012,43975.97,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-27
APP_006469,CLI_01891,BR_035,41614.23,Denied,Document Error - Expired or Illegible ID,2026-06-22
APP_006470,CLI_03126,BR_029,27060.13,Approved,None,2026-08-21
APP_006471,CLI_00942,BR_016,4353.94,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-30
APP_006472,CLI_01616,BR_019,28733.82,Denied,Score - Forgotten Micro-Debt,2026-03-11
APP_006473,CLI_01969,BR_049,18407.59,Approved,None,2026-08-12
APP_006474,CLI_03223,BR_043,27465.53,Approved,None,2026-04-13
APP_006475,CLI_04151,BR_027,32709.39,Denied,Restriction - Historical Default on Central Bank SCR,2026-08-15
APP_006476,CLI_01472,BR_018,32597.09,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-25
APP_006477,CLI_01059,BR_041,34002.68,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-26
APP_006478,CLI_01007,BR_013,34284.16,Approved,None,2026-06-08
APP_006479,CLI_03191,BR_030,6354.79,Denied,Score - Forgotten Micro-Debt,2026-08-16
APP_006480,CLI_01221,BR_026,10393.9,Approved,None,2026-08-09
APP_006481,CLI_04662,BR_006,31896.51,Approved,None,2026-04-15
APP_006482,CLI_04867,BR_003,21000.45,Approved,None,2026-04-30
APP_006483,CLI_01798,BR_023,38379.73,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-12
APP_006484,CLI_04974,BR_012,7120.55,Approved,None,2026-06-22
APP_006485,CLI_02872,BR_041,10384.63,Denied,Registry Error - Data Mismatch with Tax Authority,2026-03-12
APP_006486,CLI_00514,BR_041,28364.77,Approved,None,2026-07-30
APP_006487,CLI_01618,BR_015,25536.65,Approved,None,2026-07-18
APP_006488,CLI_04518,BR_001,14053.46,Approved,None,2026-07-12
APP_006489,CLI_04613,BR_050,21008.82,Approved,None,2026-05-09
APP_006490,CLI_03758,BR_047,2714.08,Approved,None,2026-04-30
APP_006491,CLI_02033,BR_008,2814.87,Approved,None,2026-06-06
APP_006492,CLI_03211,BR_031,5651.42,Approved,None,2026-04-03
APP_006493,CLI_00705,BR_011,29262.83,Approved,None,2026-08-03
APP_006494,CLI_01674,BR_017,43322.1,Approved,None,2026-08-26
APP_006495,CLI_03700,BR_027,13750.94,Denied,Income - Missing Tax Return,2026-03-18
APP_006496,CLI_02092,BR_031,2663.05,Approved,None,2026-04-21
APP_006497,CLI_04954,BR_027,35722.73,Approved,None,2026-05-28
APP_006498,CLI_02849,BR_014,42912.26,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-17
APP_006499,CLI_04315,BR_023,7770.47,Approved,None,2026-06-03
APP_006500,CLI_04664,BR_005,19901.64,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-11
APP_006501,CLI_01778,BR_030,8778.11,Approved,None,2026-08-11
APP_006502,CLI_04354,BR_034,6211.51,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-04
APP_006503,CLI_00893,BR_047,32760.26,Approved,None,2026-04-06
APP_006504,CLI_00972,BR_019,48409.29,Denied,Income - Missing Tax Return,2026-08-08
APP_006505,CLI_00103,BR_031,34230.12,Approved,None,2026-04-23
APP_006506,CLI_01108,BR_016,49255.92,Denied,Score - Forgotten Micro-Debt,2026-06-07
APP_006507,CLI_03247,BR_045,22285.37,Approved,None,2026-06-21
APP_006508,CLI_03713,BR_027,44995.62,Denied,Document Error - Expired or Illegible ID,2026-05-14
APP_006509,CLI_03418,BR_026,11049.13,Approved,None,2026-07-06
APP_006510,CLI_04152,BR_039,6777.31,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-14
APP_006511,CLI_03660,BR_029,35423.48,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-31
APP_006512,CLI_04927,BR_049,19199.01,Approved,None,2026-06-22
APP_006513,CLI_00920,BR_039,16566.69,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-23
APP_006514,CLI_04553,BR_044,33892.75,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-23
APP_006515,CLI_04228,BR_045,17340.72,Approved,None,2026-06-17
APP_006516,CLI_04589,BR_029,29055.35,Approved,None,2026-07-16
APP_006517,CLI_02158,BR_045,15673.3,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-04
APP_006518,CLI_00582,BR_046,39404.12,Approved,None,2026-08-13
APP_006519,CLI_00796,BR_047,16307.03,Approved,None,2026-04-13
APP_006520,CLI_03198,BR_031,27214.71,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-18
APP_006521,CLI_01884,BR_002,2135.63,Approved,None,2026-03-25
APP_006522,CLI_03368,BR_006,39794.81,Approved,None,2026-03-27
APP_006523,CLI_00810,BR_009,31396.55,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-08
APP_006524,CLI_02934,BR_015,10419.62,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-28
APP_006525,CLI_03269,BR_020,11553.3,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-15
APP_006526,CLI_04869,BR_048,13862.15,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-15
APP_006527,CLI_02985,BR_002,29249.98,Approved,None,2026-05-16
APP_006528,CLI_00573,BR_003,27867.5,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-21
APP_006529,CLI_01207,BR_030,14419.32,Approved,None,2026-03-15
APP_006530,CLI_04905,BR_008,35009.05,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-19
APP_006531,CLI_04975,BR_040,44563.02,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-23
APP_006532,CLI_03081,BR_021,3132.26,Denied,Document Error - Expired or Illegible ID,2026-07-26
APP_006533,CLI_02461,BR_039,21442.64,Approved,None,2026-08-29
APP_006534,CLI_01742,BR_043,30082.49,Approved,None,2026-04-08
APP_006535,CLI_04006,BR_013,29735.32,Approved,None,2026-04-30
APP_006536,CLI_04926,BR_040,1957.23,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-15
APP_006537,CLI_02614,BR_041,11317.74,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-17
APP_006538,CLI_01716,BR_048,4029.71,Approved,None,2026-04-02
APP_006539,CLI_01570,BR_037,28879.29,Denied,Restriction - Historical Default on Central Bank SCR,2026-08-25
APP_006540,CLI_00677,BR_032,32624.1,Approved,None,2026-05-27
APP_006541,CLI_01834,BR_014,8827.37,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-15
APP_006542,CLI_02514,BR_001,17317.54,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-26
APP_006543,CLI_00801,BR_027,17160.38,Approved,None,2026-05-22
APP_006544,CLI_01142,BR_024,41170.31,Approved,None,2026-05-22
APP_006545,CLI_03053,BR_049,10538.31,Approved,None,2026-07-07
APP_006546,CLI_02032,BR_022,27867.39,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-08
APP_006547,CLI_01509,BR_014,39363.84,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-18
APP_006548,CLI_01111,BR_045,41649.33,Approved,None,2026-07-13
APP_006549,CLI_04330,BR_008,33661.74,Approved,None,2026-03-24
APP_006550,CLI_00913,BR_027,15676.86,Approved,None,2026-08-04
APP_006551,CLI_01056,BR_003,41329.28,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-07
APP_006552,CLI_04190,BR_033,37366.14,Denied,Restriction - Historical Default on Central Bank SCR,2026-04-12
APP_006553,CLI_01751,BR_047,35518.99,Approved,None,2026-06-09
APP_006554,CLI_03172,BR_021,4299.43,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-19
APP_006555,CLI_04154,BR_032,3119.98,Approved,None,2026-04-22
APP_006556,CLI_03013,BR_040,35072.9,Denied,Score - Disabled Positive Credit Registry,2026-03-27
APP_006557,CLI_03429,BR_041,47294.95,Approved,None,2026-07-01
APP_006558,CLI_03563,BR_045,38912.47,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-20
APP_006559,CLI_00357,BR_044,41742.3,Approved,None,2026-06-08
APP_006560,CLI_04392,BR_041,27704.13,Approved,None,2026-06-28
APP_006561,CLI_04621,BR_032,15924.72,Denied,Document Error - Expired or Illegible ID,2026-07-11
APP_006562,CLI_01618,BR_024,34209.11,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-29
APP_006563,CLI_01624,BR_011,35886.57,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-16
APP_006564,CLI_01666,BR_037,34092.54,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-19
APP_006565,CLI_03200,BR_021,47388.74,Approved,None,2026-06-23
APP_006566,CLI_04497,BR_018,18991.77,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-23
APP_006567,CLI_01596,BR_011,2943.22,Denied,Score - Forgotten Micro-Debt,2026-03-23
APP_006568,CLI_01990,BR_027,45513.77,Approved,None,2026-05-28
APP_006569,CLI_02787,BR_043,8864.46,Denied,Income - Missing Tax Return,2026-08-16
APP_006570,CLI_00529,BR_038,35168.6,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-18
APP_006571,CLI_02605,BR_001,43787.02,Denied,Score - Disabled Positive Credit Registry,2026-04-05
APP_006572,CLI_03196,BR_029,16196.93,Denied,Document Error - Expired or Illegible ID,2026-05-03
APP_006573,CLI_02408,BR_021,41690.35,Approved,None,2026-08-21
APP_006574,CLI_00064,BR_029,17270.85,Approved,None,2026-07-13
APP_006575,CLI_03961,BR_009,39918.64,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-06
APP_006576,CLI_02813,BR_007,4421.66,Approved,None,2026-08-26
APP_006577,CLI_02822,BR_038,33106.91,Denied,Income - Missing Tax Return,2026-05-14
APP_006578,CLI_04028,BR_031,34179.77,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-11
APP_006579,CLI_00102,BR_027,25079.87,Denied,Score - Disabled Positive Credit Registry,2026-04-15
APP_006580,CLI_03349,BR_042,34667.45,Approved,None,2026-03-30
APP_006581,CLI_03299,BR_032,46236.0,Approved,None,2026-03-12
APP_006582,CLI_03095,BR_005,36958.89,Denied,Income - Missing Tax Return,2026-03-19
APP_006583,CLI_02892,BR_033,48103.51,Approved,None,2026-08-28
APP_006584,CLI_03136,BR_015,22982.0,Approved,None,2026-03-12
APP_006585,CLI_01181,BR_005,26886.25,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-16
APP_006586,CLI_02887,BR_020,13923.2,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-03
APP_006587,CLI_02729,BR_038,49294.48,Denied,Income - Missing Tax Return,2026-03-28
APP_006588,CLI_02693,BR_037,3701.7,Denied,Score - Forgotten Micro-Debt,2026-04-14
APP_006589,CLI_00399,BR_017,18572.4,Approved,None,2026-03-17
APP_006590,CLI_00405,BR_050,15587.16,Denied,Income - Missing Tax Return,2026-06-09
APP_006591,CLI_02874,BR_004,19939.07,Approved,None,2026-03-20
APP_006592,CLI_03269,BR_021,45968.18,Denied,Score - Disabled Positive Credit Registry,2026-08-12
APP_006593,CLI_02695,BR_034,19033.86,Approved,None,2026-08-20
APP_006594,CLI_02083,BR_040,45931.86,Denied,Score - Disabled Positive Credit Registry,2026-07-25
APP_006595,CLI_02468,BR_005,21743.6,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-27
APP_006596,CLI_04473,BR_004,42883.67,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-16
APP_006597,CLI_04316,BR_022,26565.75,Denied,Score - Disabled Positive Credit Registry,2026-06-11
APP_006598,CLI_01922,BR_014,16256.29,Approved,None,2026-06-19
APP_006599,CLI_03960,BR_004,23018.14,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-21
APP_006600,CLI_01541,BR_008,21794.67,Approved,None,2026-08-27
APP_006601,CLI_02390,BR_003,13735.79,Approved,None,2026-03-09
APP_006602,CLI_04849,BR_046,15192.3,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-09
APP_006603,CLI_02464,BR_029,10136.24,Approved,None,2026-04-27
APP_006604,CLI_03369,BR_026,17464.03,Approved,None,2026-05-25
APP_006605,CLI_02986,BR_050,31595.88,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-21
APP_006606,CLI_00680,BR_030,19941.35,Approved,None,2026-03-06
APP_006607,CLI_00748,BR_012,35903.84,Approved,None,2026-04-14
APP_006608,CLI_02854,BR_015,49361.93,Approved,None,2026-04-16
APP_006609,CLI_01322,BR_041,19477.95,Approved,None,2026-07-26
APP_006610,CLI_03749,BR_002,23669.32,Approved,None,2026-04-29
APP_006611,CLI_04151,BR_001,9041.4,Approved,None,2026-06-27
APP_006612,CLI_04790,BR_047,20218.55,Approved,None,2026-06-26
APP_006613,CLI_00534,BR_047,36614.79,Approved,None,2026-08-18
APP_006614,CLI_01819,BR_028,11652.84,Denied,Score - Disabled Positive Credit Registry,2026-07-16
APP_006615,CLI_04201,BR_040,9920.65,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-06
APP_006616,CLI_02342,BR_035,19442.37,Approved,None,2026-05-15
APP_006617,CLI_02423,BR_034,41113.82,Approved,None,2026-05-11
APP_006618,CLI_04546,BR_004,31559.2,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-05
APP_006619,CLI_01469,BR_018,47921.39,Denied,Score - Disabled Positive Credit Registry,2026-06-25
APP_006620,CLI_04908,BR_012,45322.48,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-09
APP_006621,CLI_04486,BR_050,8405.72,Denied,Document Error - Expired or Illegible ID,2026-08-06
APP_006622,CLI_01236,BR_021,3085.09,Approved,None,2026-07-16
APP_006623,CLI_02715,BR_010,20555.64,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-20
APP_006624,CLI_01709,BR_021,26581.89,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-29
APP_006625,CLI_01146,BR_040,26262.96,Approved,None,2026-04-24
APP_006626,CLI_01476,BR_025,7571.26,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-16
APP_006627,CLI_03924,BR_050,7116.05,Approved,None,2026-08-02
APP_006628,CLI_02922,BR_017,3296.18,Approved,None,2026-03-20
APP_006629,CLI_01856,BR_006,42692.14,Approved,None,2026-08-29
APP_006630,CLI_03225,BR_014,47439.46,Denied,Score - Forgotten Micro-Debt,2026-08-23
APP_006631,CLI_03965,BR_037,6668.57,Denied,Score - Disabled Positive Credit Registry,2026-08-24
APP_006632,CLI_03380,BR_040,11443.0,Approved,None,2026-08-23
APP_006633,CLI_04939,BR_040,5403.28,Denied,Score - Forgotten Micro-Debt,2026-05-04
APP_006634,CLI_01605,BR_018,43997.61,Approved,None,2026-04-09
APP_006635,CLI_03280,BR_030,47976.73,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-02
APP_006636,CLI_00552,BR_009,13828.03,Approved,None,2026-04-12
APP_006637,CLI_02005,BR_014,15875.61,Denied,Document Error - Expired or Illegible ID,2026-06-13
APP_006638,CLI_01837,BR_046,18770.81,Denied,Document Error - Expired or Illegible ID,2026-08-14
APP_006639,CLI_01125,BR_046,25620.72,Approved,None,2026-03-18
APP_006640,CLI_01383,BR_017,34440.59,Approved,None,2026-05-08
APP_006641,CLI_01771,BR_034,25715.14,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-10
APP_006642,CLI_03864,BR_046,47599.08,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-05
APP_006643,CLI_03401,BR_022,5894.78,Approved,None,2026-06-01
APP_006644,CLI_00035,BR_032,40131.67,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-22
APP_006645,CLI_02205,BR_012,17389.67,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-29
APP_006646,CLI_05000,BR_016,19499.84,Approved,None,2026-05-21
APP_006647,CLI_03345,BR_022,35732.64,Approved,None,2026-04-07
APP_006648,CLI_03015,BR_038,46539.48,Approved,None,2026-04-20
APP_006649,CLI_04492,BR_050,36093.84,Approved,None,2026-03-27
APP_006650,CLI_04303,BR_039,39017.17,Denied,Score - Forgotten Micro-Debt,2026-06-01
APP_006651,CLI_01781,BR_002,37788.18,Approved,None,2026-04-14
APP_006652,CLI_01629,BR_045,16727.95,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-11
APP_006653,CLI_01330,BR_008,38089.59,Approved,None,2026-05-15
APP_006654,CLI_01560,BR_044,39441.52,Denied,Document Error - Expired or Illegible ID,2026-03-18
