application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date,age,account_age_months,employment_type,segment,lost_value,recommended_action,is_rescuable
APP_007512,CLI_00542,BR_008,28368.01,Denied,Score - Forgotten Micro-Debt,2026-06-12,28,85,Salaried,Mass-Affluent,28368.01,Credit Recovery - Micro-settlement,True
APP_007513,CLI_02945,BR_025,27899.52,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-10,63,77,Unemployed,Mass,27899.52,Restructuring - Add Co-signer or Increase Term,True
APP_007514,CLI_01328,BR_024,26030.68,Approved,,2026-06-26,43,77,Self-employed,Mass,0.0,,
APP_007515,CLI_00639,BR_026,47250.36,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-22,44,33,Salaried,Private,47250.36,Fast Update - ID Verification,True
APP_007516,CLI_04532,BR_026,46793.92,Denied,Score - Forgotten Micro-Debt,2026-07-23,66,91,Salaried,Private,46793.92,Credit Recovery - Micro-settlement,True
APP_007517,CLI_02261,BR_017,18647.1,Denied,Document Error - Expired or Illegible ID,2026-05-21,67,73,Unemployed,Mass,18647.1,Fast Update - Request New ID,True
APP_007518,CLI_01430,BR_027,18242.86,Approved,,2026-03-30,18,13,Unemployed,Mass,0.0,,
APP_007519,CLI_02866,BR_029,28190.02,Approved,,2026-07-24,38,92,Self-employed,Mass,0.0,,
APP_007520,CLI_00962,BR_043,5684.71,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-10,69,75,Self-employed,Mass,5684.71,Income Proof - Open Finance Connect,True
APP_007521,CLI_02963,BR_039,15847.33,Denied,Score - Forgotten Micro-Debt,2026-07-23,56,104,Salaried,Mass,15847.33,Credit Recovery - Micro-settlement,True
APP_007522,CLI_02469,BR_009,12312.51,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-11,19,26,Unemployed,Mass,12312.51,Hard Decline - SCR Restriction,False
APP_007523,CLI_03229,BR_014,11946.09,Denied,Score - Forgotten Micro-Debt,2026-07-26,25,111,Salaried,Mass,11946.09,Credit Recovery - Micro-settlement,True
APP_007524,CLI_00129,BR_005,32286.77,Approved,,2026-06-26,56,89,Self-employed,Mass-Affluent,0.0,,
APP_007525,CLI_04400,BR_050,19833.17,Approved,,2026-04-07,25,40,Salaried,Mass,0.0,,
APP_007526,CLI_03967,BR_030,9387.05,Approved,,2026-03-23,26,27,Salaried,Mass,0.0,,
APP_007527,CLI_00917,BR_028,44491.02,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-08,20,103,Salaried,Mass,44491.02,Restructuring - Add Co-signer or Increase Term,True
APP_007528,CLI_01251,BR_045,43833.29,Approved,,2026-06-27,68,40,Salaried,Mass,0.0,,
APP_007529,CLI_02199,BR_037,43260.68,Denied,Restriction - Historical Default on Central Bank SCR,2026-04-16,23,71,Unemployed,Mass,43260.68,Hard Decline - SCR Restriction,False
APP_007530,CLI_04689,BR_008,20146.5,Approved,,2026-07-11,54,36,Unemployed,Mass-Affluent,0.0,,
APP_007531,CLI_04074,BR_015,3792.14,Approved,,2026-03-15,72,9,Self-employed,Mass,0.0,,
APP_007532,CLI_03788,BR_028,6230.36,Denied,Income - Missing Tax Return,2026-08-30,57,21,Self-employed,Mass,6230.36,Income Proof - Request Tax Return,True
APP_007533,CLI_00940,BR_036,14526.36,Denied,Income - Missing Tax Return,2026-04-25,31,96,Self-employed,Mass,14526.36,Income Proof - Request Tax Return,True
APP_007534,CLI_02279,BR_033,11778.53,Approved,,2026-03-07,71,2,Self-employed,Mass-Affluent,0.0,,
APP_007535,CLI_01002,BR_006,43825.3,Approved,,2026-03-21,43,24,Salaried,Mass,0.0,,
APP_007536,CLI_03773,BR_012,49331.55,Denied,Income - Missing Tax Return,2026-05-27,51,96,Gig-worker,Mass,49331.55,Income Proof - Request Tax Return,True
APP_007537,CLI_02213,BR_007,41017.01,Denied,Score - Disabled Positive Credit Registry,2026-08-10,42,67,Self-employed,Mass-Affluent,41017.01,Credit Recovery - BACEN Education Journey,True
APP_007538,CLI_01611,BR_045,36762.6,Approved,,2026-05-11,60,35,Business Owner,Mass,0.0,,
APP_007539,CLI_01628,BR_028,29842.58,Denied,Score - Disabled Positive Credit Registry,2026-06-11,52,55,Self-employed,Mass,29842.58,Credit Recovery - BACEN Education Journey,True
APP_007540,CLI_03138,BR_007,38725.51,Approved,,2026-03-21,51,67,Self-employed,Mass,0.0,,
APP_007541,CLI_03992,BR_041,47404.63,Approved,,2026-05-03,29,21,Salaried,Mass,0.0,,
APP_007542,CLI_01104,BR_001,30465.89,Denied,Score - Disabled Positive Credit Registry,2026-08-29,53,12,Self-employed,Mass,30465.89,Credit Recovery - BACEN Education Journey,True
APP_007543,CLI_02188,BR_024,8576.05,Approved,,2026-03-13,25,95,Unemployed,Mass-Affluent,0.0,,
APP_007544,CLI_04226,BR_045,9029.06,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-06,28,75,Self-employed,Mass,9029.06,Income Proof - Open Finance Connect,True
APP_007545,CLI_03033,BR_019,29609.28,Approved,,2026-04-10,58,38,Salaried,Mass,0.0,,
APP_007546,CLI_02814,BR_032,17339.96,Denied,Document Error - Expired or Illegible ID,2026-04-15,31,24,Salaried,Premium,17339.96,Fast Update - Request New ID,True
APP_007547,CLI_02494,BR_030,45602.12,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-22,30,19,Salaried,Mass,45602.12,Fast Update - ID Verification,True
APP_007548,CLI_03904,BR_001,30970.47,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-06,45,108,Self-employed,Mass,30970.47,Income Proof - Open Finance Connect,True
APP_007549,CLI_00029,BR_032,34148.14,Approved,,2026-03-15,65,36,Unemployed,Mass,0.0,,
APP_007550,CLI_04060,BR_020,1285.21,Approved,,2026-08-07,19,112,Gig-worker,Mass,0.0,,
APP_007551,CLI_01261,BR_021,25443.58,Approved,,2026-05-04,57,65,Salaried,Mass,0.0,,
APP_007552,CLI_03671,BR_019,22127.07,Approved,,2026-08-26,43,61,Salaried,Mass,0.0,,
APP_007553,CLI_04895,BR_030,35587.72,Approved,,2026-05-14,53,50,Gig-worker,Mass-Affluent,0.0,,
APP_007554,CLI_03511,BR_050,19749.29,Approved,,2026-03-13,60,40,Self-employed,Mass,0.0,,
APP_007555,CLI_02337,BR_028,48852.18,Approved,,2026-08-24,31,70,Self-employed,Premium,0.0,,
APP_007556,CLI_03324,BR_032,33839.96,Approved,,2026-03-23,36,48,Salaried,Mass,0.0,,
APP_007557,CLI_00100,BR_030,33336.0,Approved,,2026-07-22,74,72,Self-employed,Mass,0.0,,
APP_007558,CLI_03657,BR_023,46047.72,Approved,,2026-05-14,21,7,Salaried,Mass-Affluent,0.0,,
APP_007559,CLI_04518,BR_027,49765.04,Denied,Income - Missing Tax Return,2026-08-31,18,97,Self-employed,Mass,49765.04,Income Proof - Request Tax Return,True
APP_007560,CLI_00694,BR_037,10693.21,Denied,Score - Forgotten Micro-Debt,2026-04-23,62,117,Business Owner,Mass,10693.21,Credit Recovery - Micro-settlement,True
APP_007561,CLI_04802,BR_026,40716.12,Approved,,2026-07-11,51,4,Salaried,Mass-Affluent,0.0,,
APP_007562,CLI_00018,BR_003,8953.66,Approved,,2026-05-22,22,15,Salaried,Mass,0.0,,
APP_007563,CLI_03710,BR_031,23395.13,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-16,68,71,Self-employed,Mass-Affluent,23395.13,Income Proof - Open Finance Connect,True
APP_007564,CLI_02771,BR_002,5909.08,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-14,59,3,Salaried,Premium,5909.08,Restructuring - Add Co-signer or Increase Term,True
APP_007565,CLI_01031,BR_010,31545.18,Approved,,2026-07-16,43,48,Unemployed,Mass,0.0,,
APP_007566,CLI_04476,BR_038,23957.39,Approved,,2026-05-10,47,96,Business Owner,Mass,0.0,,
APP_007567,CLI_04210,BR_019,31806.25,Approved,,2026-06-10,39,101,Gig-worker,Private,0.0,,
APP_007568,CLI_01620,BR_031,34220.08,Approved,,2026-08-13,34,95,Gig-worker,Mass-Affluent,0.0,,
APP_007569,CLI_00851,BR_029,31352.18,Denied,Document Error - Expired or Illegible ID,2026-06-23,38,21,Unemployed,Mass-Affluent,31352.18,Fast Update - Request New ID,True
APP_007570,CLI_01897,BR_025,15407.43,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-16,57,110,Gig-worker,Mass-Affluent,15407.43,Income Proof - Open Finance Connect,True
APP_007571,CLI_00976,BR_032,42011.0,Approved,,2026-05-07,31,74,Business Owner,Mass,0.0,,
APP_007572,CLI_02517,BR_017,28032.62,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-15,49,12,Self-employed,Premium,28032.62,Restructuring - Add Co-signer or Increase Term,True
APP_007573,CLI_04189,BR_045,25002.71,Denied,Income - Missing Tax Return,2026-08-27,21,26,Gig-worker,Mass,25002.71,Income Proof - Request Tax Return,True
APP_007574,CLI_01516,BR_049,49366.13,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-29,31,11,Salaried,Mass,49366.13,Restructuring - Add Co-signer or Increase Term,True
APP_007575,CLI_01126,BR_023,14891.89,Approved,,2026-05-17,26,72,Self-employed,Mass,0.0,,
APP_007576,CLI_00493,BR_018,26873.48,Approved,,2026-03-12,72,28,Salaried,Mass,0.0,,
APP_007577,CLI_03037,BR_011,34433.9,Denied,Score - Disabled Positive Credit Registry,2026-03-12,46,14,Self-employed,Mass,34433.9,Credit Recovery - BACEN Education Journey,True
APP_007578,CLI_02527,BR_020,7136.07,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-27,31,53,Salaried,Private,7136.07,Fast Update - ID Verification,True
APP_007579,CLI_00167,BR_013,18357.75,Denied,Score - Forgotten Micro-Debt,2026-04-17,39,65,Salaried,Mass-Affluent,18357.75,Credit Recovery - Micro-settlement,True
APP_007580,CLI_04236,BR_024,40282.75,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-03,51,7,Self-employed,Mass,40282.75,Income Proof - Open Finance Connect,True
APP_007581,CLI_04190,BR_043,12601.15,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-25,35,30,Business Owner,Mass,12601.15,Restructuring - Add Co-signer or Increase Term,True
APP_007582,CLI_00576,BR_020,25171.23,Approved,,2026-03-12,34,55,Gig-worker,Mass,0.0,,
APP_007583,CLI_00606,BR_042,31900.9,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-29,53,81,Gig-worker,Mass-Affluent,31900.9,Restructuring - Add Co-signer or Increase Term,True
APP_007584,CLI_03344,BR_028,33886.96,Denied,Document Error - Expired or Illegible ID,2026-03-05,69,82,Salaried,Mass,33886.96,Fast Update - Request New ID,True
APP_007585,CLI_01819,BR_035,36687.21,Approved,,2026-08-21,43,20,Gig-worker,Mass,0.0,,
APP_007586,CLI_01156,BR_021,43432.89,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-07,31,73,Unemployed,Mass-Affluent,43432.89,Fast Update - ID Verification,True
APP_007587,CLI_04680,BR_006,20250.11,Approved,,2026-06-29,29,49,Gig-worker,Mass,0.0,,
APP_007588,CLI_00816,BR_007,35624.96,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-28,63,79,Salaried,Mass,35624.96,Restructuring - Add Co-signer or Increase Term,True
APP_007589,CLI_02641,BR_029,36876.56,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-20,32,47,Gig-worker,Mass,36876.56,Restructuring - Add Co-signer or Increase Term,True
APP_007590,CLI_01536,BR_023,15713.43,Approved,,2026-07-06,23,37,Salaried,Mass,0.0,,
APP_007591,CLI_02734,BR_005,48439.74,Approved,,2026-06-27,61,66,Salaried,Mass,0.0,,
APP_007592,CLI_00963,BR_022,43395.74,Denied,Document Error - Expired or Illegible ID,2026-04-22,32,97,Salaried,Mass,43395.74,Fast Update - Request New ID,True
APP_007593,CLI_03035,BR_009,15203.21,Approved,,2026-03-28,19,45,Salaried,Mass-Affluent,0.0,,
APP_007594,CLI_02048,BR_032,34078.37,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-28,37,69,Self-employed,Mass-Affluent,34078.37,Income Proof - Open Finance Connect,True
APP_007595,CLI_04542,BR_010,36172.23,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-30,46,54,Gig-worker,Mass,36172.23,Income Proof - Open Finance Connect,True
APP_007596,CLI_03861,BR_046,22142.7,Approved,,2026-04-25,37,46,Business Owner,Mass,0.0,,
APP_007597,CLI_01515,BR_043,43323.42,Approved,,2026-06-01,34,115,Salaried,Mass,0.0,,
APP_007598,CLI_03352,BR_049,34821.24,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-14,50,27,Business Owner,Mass,34821.24,Restructuring - Add Co-signer or Increase Term,True
APP_007599,CLI_01068,BR_028,33249.58,Approved,,2026-04-13,21,44,Unemployed,Mass,0.0,,
APP_007600,CLI_00882,BR_011,11821.18,Approved,,2026-06-23,27,79,Gig-worker,Mass,0.0,,
APP_007601,CLI_03640,BR_007,20984.27,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-08,71,105,Gig-worker,Mass,20984.27,Income Proof - Open Finance Connect,True
APP_007602,CLI_01550,BR_030,22262.2,Approved,,2026-03-10,70,81,Self-employed,Mass,0.0,,
APP_007603,CLI_02738,BR_043,36949.39,Approved,,2026-05-21,25,25,Salaried,Premium,0.0,,
APP_007604,CLI_04558,BR_045,31301.33,Approved,,2026-06-07,61,21,Gig-worker,Mass,0.0,,
APP_007605,CLI_00101,BR_038,5207.17,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-02,44,113,Salaried,Mass-Affluent,5207.17,Fast Update - ID Verification,True
APP_007606,CLI_03533,BR_034,16077.2,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-30,33,20,Self-employed,Private,16077.2,Restructuring - Add Co-signer or Increase Term,True
APP_007607,CLI_02817,BR_046,24179.33,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-17,40,44,Gig-worker,Mass-Affluent,24179.33,Restructuring - Add Co-signer or Increase Term,True
APP_007608,CLI_00408,BR_028,37099.91,Approved,,2026-03-29,33,17,Business Owner,Mass,0.0,,
APP_007609,CLI_02516,BR_032,37434.89,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-24,66,25,Salaried,Mass,37434.89,Restructuring - Add Co-signer or Increase Term,True
APP_007610,CLI_01740,BR_016,25036.62,Denied,Document Error - Expired or Illegible ID,2026-08-12,72,63,Salaried,Private,25036.62,Fast Update - Request New ID,True
APP_007611,CLI_04053,BR_039,6729.69,Approved,,2026-06-15,56,112,Salaried,Mass,0.0,,
APP_007612,CLI_00259,BR_001,15352.27,Denied,Document Error - Expired or Illegible ID,2026-04-02,38,118,Business Owner,Mass-Affluent,15352.27,Fast Update - Request New ID,True
APP_007613,CLI_00509,BR_034,13479.93,Approved,,2026-06-16,29,36,Gig-worker,Mass,0.0,,
APP_007614,CLI_03822,BR_041,39270.29,Approved,,2026-06-21,47,119,Self-employed,Premium,0.0,,
APP_007615,CLI_04405,BR_023,9819.33,Denied,Document Error - Expired or Illegible ID,2026-03-13,49,55,Salaried,Mass,9819.33,Fast Update - Request New ID,True
APP_007616,CLI_03684,BR_050,23781.14,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-05,28,79,Gig-worker,Mass,23781.14,Restructuring - Add Co-signer or Increase Term,True
APP_007617,CLI_04721,BR_020,33865.22,Approved,,2026-04-04,62,68,Self-employed,Mass-Affluent,0.0,,
APP_007618,CLI_03727,BR_018,48274.52,Approved,,2026-06-20,37,56,Gig-worker,Mass,0.0,,
APP_007619,CLI_00679,BR_018,49962.79,Denied,Income - Missing Tax Return,2026-05-18,18,65,Gig-worker,Mass-Affluent,49962.79,Income Proof - Request Tax Return,True
APP_007620,CLI_01284,BR_042,47693.19,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-26,21,15,Gig-worker,Premium,47693.19,Income Proof - Open Finance Connect,True
APP_007621,CLI_04838,BR_040,36193.87,Denied,Document Error - Expired or Illegible ID,2026-05-17,58,43,Salaried,Mass-Affluent,36193.87,Fast Update - Request New ID,True
APP_007622,CLI_00907,BR_021,37575.6,Approved,,2026-08-21,71,96,Gig-worker,Mass,0.0,,
APP_007623,CLI_00268,BR_008,38201.29,Approved,,2026-06-13,65,69,Unemployed,Private,0.0,,
APP_007624,CLI_03104,BR_034,43267.64,Denied,Score - Forgotten Micro-Debt,2026-08-23,34,73,Salaried,Mass-Affluent,43267.64,Credit Recovery - Micro-settlement,True
APP_007625,CLI_04907,BR_050,47637.49,Approved,,2026-05-24,25,110,Self-employed,Mass,0.0,,
APP_007626,CLI_01201,BR_011,22839.6,Approved,,2026-07-11,25,101,Gig-worker,Mass-Affluent,0.0,,
APP_007627,CLI_01117,BR_043,21409.03,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-09,19,66,Self-employed,Mass,21409.03,Restructuring - Add Co-signer or Increase Term,True
APP_007628,CLI_00899,BR_043,23562.76,Approved,,2026-04-13,68,67,Gig-worker,Mass,0.0,,
APP_007629,CLI_02791,BR_010,33331.04,Approved,,2026-04-25,22,4,Salaried,Mass-Affluent,0.0,,
APP_007630,CLI_02645,BR_008,38996.82,Denied,Score - Disabled Positive Credit Registry,2026-03-13,59,37,Self-employed,Mass,38996.82,Credit Recovery - BACEN Education Journey,True
APP_007631,CLI_01059,BR_047,43656.68,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-18,54,61,Self-employed,Mass-Affluent,43656.68,Income Proof - Open Finance Connect,True
APP_007632,CLI_00688,BR_008,23354.33,Approved,,2026-04-02,55,93,Salaried,Mass,0.0,,
APP_007633,CLI_00788,BR_019,18805.26,Approved,,2026-04-21,50,67,Salaried,Mass,0.0,,
APP_007634,CLI_04495,BR_001,49184.28,Denied,Score - Disabled Positive Credit Registry,2026-04-06,74,85,Gig-worker,Mass,49184.28,Credit Recovery - BACEN Education Journey,True
APP_007635,CLI_02645,BR_003,12362.49,Approved,,2026-04-11,59,37,Self-employed,Mass,0.0,,
APP_007636,CLI_02165,BR_044,11878.24,Denied,Income - Missing Tax Return,2026-06-25,56,66,Self-employed,Mass,11878.24,Income Proof - Request Tax Return,True
APP_007637,CLI_04458,BR_032,36054.97,Approved,,2026-07-09,27,78,Gig-worker,Premium,0.0,,
APP_007638,CLI_00204,BR_048,9803.21,Denied,Score - Forgotten Micro-Debt,2026-08-21,24,80,Salaried,Mass,9803.21,Credit Recovery - Micro-settlement,True
APP_007639,CLI_03218,BR_016,20571.04,Approved,,2026-04-03,46,14,Salaried,Mass,0.0,,
APP_007640,CLI_02492,BR_030,15326.95,Denied,Score - Forgotten Micro-Debt,2026-04-25,51,98,Salaried,Mass,15326.95,Credit Recovery - Micro-settlement,True
APP_007641,CLI_04823,BR_049,9266.81,Approved,,2026-03-15,61,27,Salaried,Mass,0.0,,
APP_007642,CLI_02039,BR_028,29405.65,Approved,,2026-07-16,34,12,Unemployed,Mass,0.0,,
APP_007643,CLI_03369,BR_028,19302.06,Denied,Score - Forgotten Micro-Debt,2026-05-09,22,32,Salaried,Mass,19302.06,Credit Recovery - Micro-settlement,True
APP_007644,CLI_03559,BR_016,23649.47,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-25,38,115,Business Owner,Mass,23649.47,Restructuring - Add Co-signer or Increase Term,True
APP_007645,CLI_04058,BR_041,10597.29,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-24,44,76,Unemployed,Mass,10597.29,Restructuring - Add Co-signer or Increase Term,True
APP_007646,CLI_04863,BR_033,38625.47,Approved,,2026-07-18,51,57,Self-employed,Mass-Affluent,0.0,,
APP_007647,CLI_01227,BR_025,16420.89,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-30,50,36,Salaried,Mass-Affluent,16420.89,Restructuring - Add Co-signer or Increase Term,True
APP_007648,CLI_04491,BR_018,17793.19,Approved,,2026-07-02,58,92,Salaried,Mass,0.0,,
APP_007649,CLI_04344,BR_026,13355.54,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-11,60,43,Gig-worker,Mass,13355.54,Restructuring - Add Co-signer or Increase Term,True
APP_007650,CLI_03512,BR_006,22285.78,Approved,,2026-08-21,58,70,Gig-worker,Mass,0.0,,
APP_007651,CLI_00914,BR_038,23715.25,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-28,42,7,Self-employed,Mass,23715.25,Restructuring - Add Co-signer or Increase Term,True
APP_007652,CLI_01420,BR_044,26953.68,Denied,Score - Disabled Positive Credit Registry,2026-08-07,51,89,Gig-worker,Mass,26953.68,Credit Recovery - BACEN Education Journey,True
APP_007653,CLI_02704,BR_003,48410.85,Denied,Income - Missing Tax Return,2026-06-15,28,117,Self-employed,Private,48410.85,Income Proof - Request Tax Return,True
APP_007654,CLI_00356,BR_043,45329.9,Denied,Score - Disabled Positive Credit Registry,2026-03-09,41,73,Gig-worker,Private,45329.9,Credit Recovery - BACEN Education Journey,True
APP_007655,CLI_03473,BR_006,30860.24,Approved,,2026-03-11,38,100,Self-employed,Mass,0.0,,
APP_007656,CLI_00241,BR_014,2906.27,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-22,65,80,Salaried,Mass,2906.27,Fast Update - ID Verification,True
APP_007657,CLI_01911,BR_018,31000.76,Approved,,2026-07-22,65,74,Unemployed,Mass,0.0,,
APP_007658,CLI_02277,BR_016,5393.76,Denied,Score - Disabled Positive Credit Registry,2026-05-23,68,118,Self-employed,Premium,5393.76,Credit Recovery - BACEN Education Journey,True
APP_007659,CLI_00621,BR_024,35806.87,Denied,Document Error - Expired or Illegible ID,2026-04-15,46,46,Salaried,Mass,35806.87,Fast Update - Request New ID,True
APP_007660,CLI_00855,BR_013,20113.8,Approved,,2026-03-13,68,106,Salaried,Mass,0.0,,
APP_007661,CLI_03744,BR_001,42047.13,Approved,,2026-07-31,20,71,Salaried,Premium,0.0,,
APP_007662,CLI_02315,BR_038,47183.93,Approved,,2026-07-14,23,96,Gig-worker,Mass,0.0,,
APP_007663,CLI_03201,BR_014,21438.41,Approved,,2026-08-26,67,83,Salaried,Premium,0.0,,
APP_007664,CLI_03625,BR_017,23567.21,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-06,55,78,Self-employed,Mass,23567.21,Income Proof - Open Finance Connect,True
APP_007665,CLI_01061,BR_013,29917.23,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-26,41,27,Salaried,Mass,29917.23,Restructuring - Add Co-signer or Increase Term,True
APP_007666,CLI_00382,BR_013,10659.5,Approved,,2026-07-16,66,98,Salaried,Mass,0.0,,
APP_007667,CLI_01133,BR_009,46439.31,Denied,Income - Missing Tax Return,2026-06-30,47,29,Gig-worker,Mass,46439.31,Income Proof - Request Tax Return,True
APP_007668,CLI_02477,BR_006,22217.0,Approved,,2026-03-08,30,83,Unemployed,Private,0.0,,
APP_007669,CLI_03136,BR_006,9174.2,Denied,Document Error - Expired or Illegible ID,2026-04-04,49,105,Salaried,Mass,9174.2,Fast Update - Request New ID,True
APP_007670,CLI_02839,BR_030,38373.86,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-26,60,43,Salaried,Mass,38373.86,Restructuring - Add Co-signer or Increase Term,True
APP_007671,CLI_02080,BR_037,11738.42,Denied,Score - Disabled Positive Credit Registry,2026-04-07,24,27,Self-employed,Mass,11738.42,Credit Recovery - BACEN Education Journey,True
APP_007672,CLI_00945,BR_046,8032.93,Approved,,2026-03-23,43,46,Unemployed,Mass-Affluent,0.0,,
APP_007673,CLI_03963,BR_014,28580.73,Approved,,2026-07-22,59,48,Salaried,Mass,0.0,,
APP_007674,CLI_04202,BR_004,33903.27,Denied,Document Error - Expired or Illegible ID,2026-05-19,21,108,Salaried,Mass,33903.27,Fast Update - Request New ID,True
APP_007675,CLI_02530,BR_034,28908.57,Approved,,2026-08-25,63,13,Salaried,Mass,0.0,,
APP_007676,CLI_04302,BR_002,33169.02,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-06,68,75,Salaried,Mass-Affluent,33169.02,Restructuring - Add Co-signer or Increase Term,True
APP_007677,CLI_03319,BR_017,6660.68,Approved,,2026-08-16,36,37,Gig-worker,Mass-Affluent,0.0,,
APP_007678,CLI_00835,BR_042,24324.88,Approved,,2026-07-04,20,64,Gig-worker,Premium,0.0,,
APP_007679,CLI_03751,BR_014,18493.91,Denied,Income - Missing Tax Return,2026-03-19,52,63,Gig-worker,Mass-Affluent,18493.91,Income Proof - Request Tax Return,True
APP_007680,CLI_04185,BR_017,48695.06,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-17,54,18,Self-employed,Mass,48695.06,Restructuring - Add Co-signer or Increase Term,True
APP_007681,CLI_03388,BR_030,3431.57,Approved,,2026-07-29,52,64,Self-employed,Mass,0.0,,
APP_007682,CLI_04992,BR_043,15616.42,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-17,24,51,Self-employed,Mass,15616.42,Income Proof - Open Finance Connect,True
APP_007683,CLI_04239,BR_029,47151.25,Approved,,2026-03-20,68,32,Salaried,Mass,0.0,,
APP_007684,CLI_00207,BR_007,49191.31,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-20,65,13,Salaried,Mass-Affluent,49191.31,Restructuring - Add Co-signer or Increase Term,True
APP_007685,CLI_03535,BR_009,41420.18,Approved,,2026-07-16,68,27,Self-employed,Mass,0.0,,
APP_007686,CLI_02053,BR_046,4723.91,Denied,Score - Forgotten Micro-Debt,2026-04-20,20,118,Unemployed,Mass,4723.91,Credit Recovery - Micro-settlement,True
APP_007687,CLI_04307,BR_023,28506.4,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-19,31,33,Self-employed,Mass,28506.4,Income Proof - Open Finance Connect,True
APP_007688,CLI_00029,BR_036,20606.03,Denied,Score - Forgotten Micro-Debt,2026-05-12,65,36,Unemployed,Mass,20606.03,Credit Recovery - Micro-settlement,True
APP_007689,CLI_01214,BR_014,40516.18,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-01,55,64,Gig-worker,Mass,40516.18,Restructuring - Add Co-signer or Increase Term,True
APP_007690,CLI_00188,BR_020,3696.19,Approved,,2026-07-02,50,61,Salaried,Mass-Affluent,0.0,,
APP_007691,CLI_01861,BR_017,10659.31,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-22,20,8,Gig-worker,Mass,10659.31,Income Proof - Open Finance Connect,True
APP_007692,CLI_02573,BR_032,24970.56,Approved,,2026-04-21,68,93,Self-employed,Mass-Affluent,0.0,,
APP_007693,CLI_04015,BR_025,8724.74,Approved,,2026-06-23,64,62,Business Owner,Mass,0.0,,
APP_007694,CLI_04253,BR_030,34943.04,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-03,22,23,Gig-worker,Mass-Affluent,34943.04,Restructuring - Add Co-signer or Increase Term,True
APP_007695,CLI_02128,BR_049,41217.59,Approved,,2026-06-05,25,82,Unemployed,Mass,0.0,,
APP_007696,CLI_01892,BR_027,35521.47,Approved,,2026-06-01,49,23,Business Owner,Mass,0.0,,
APP_007697,CLI_02708,BR_027,22573.9,Approved,,2026-06-16,36,103,Salaried,Mass,0.0,,
APP_007698,CLI_01742,BR_046,44041.0,Approved,,2026-05-18,30,54,Self-employed,Mass,0.0,,
APP_007699,CLI_02674,BR_031,7746.62,Approved,,2026-06-11,50,6,Salaried,Mass-Affluent,0.0,,
APP_007700,CLI_01814,BR_045,13756.59,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-25,63,108,Self-employed,Mass-Affluent,13756.59,Restructuring - Add Co-signer or Increase Term,True
